5934,BG-102,V012,Rapid Transport Group,INV-105934,2026-04-26,2025-09-24,73856.00,73856.00,0.00,Paid
5935,BG-105,V006,Falcon Engineering,INV-105935,2025-10-04,2025-11-22,67541.00,0.00,67541.00,Outstanding
5936,BG-102,V002,BlueLine Logistics,INV-105936,2026-07-19,2025-11-27,47307.00,47307.00,0.00,Paid
5937,BG-102,V002,BlueLine Logistics,INV-105937,2026-02-13,2026-01-01,81375.00,20343.75,61031.25,Partially Paid
5938,BG-105,V020,IronWorks Engineering,INV-105938,2026-03-20,2026-02-17,23453.00,5394.19,18058.81,Partially Paid
5939,BG-104,V005,East Coast Packaging,INV-105939,2025-11-25,2026-01-26,11222.00,0.00,11222.00,Outstanding
5940,BG-102,V012,Rapid Transport Group,INV-105940,2026-03-21,2025-10-08,28925.00,0.00,28925.00,Outstanding
5941,BG-102,V017,Westfield Distribution,INV-105941,2026-05-02,2026-04-24,35999.00,22319.38,13679.62,Partially Paid
5942,BG-101,V001,Apex Industrial Supplies,INV-105942,2026-04-24,2026-05-02,36460.00,36460.00,0.00,Paid
5943,BG-102,V002,BlueLine Logistics,INV-105943,2025-12-12,2026-01-06,40263.00,31405.14,8857.86,Partially Paid
5944,BG-101,V003,CoreTech Solutions,INV-105944,2026-07-14,2026-03-20,72069.00,0.00,72069.00,Outstanding
5945,BG-103,V015,United Maintenance,INV-105945,2026-06-24,2026-04-30,7515.00,2855.70,4659.30,Partially Paid
5946,BG-105,V006,Falcon Engineering,INV-105946,2025-09-30,2026-08-15,38603.00,38603.00,0.00,Paid
5947,BG-105,V006,Falcon Engineering,INV-105947,2026-05-27,2026-03-12,52256.00,52256.00,0.00,Paid
5948,BG-103,V007,Global Facility Services,INV-105948,2026-01-22,2026-05-23,31205.00,8113.30,23091.70,Partially Paid
5949,BG-101,V003,CoreTech Solutions,INV-105949,2026-07-16,2026-08-05,9985.00,9985.00,0.00,Paid
5950,BG-101,V016,Vertex Manufacturing,INV-105950,2026-02-11,2026-02-09,20666.00,12399.60,8266.40,Partially Paid
5951,BG-101,V001,Apex Industrial Supplies,INV-105951,2025-11-14,2026-08-19,41442.00,12018.18,29423.82,Partially Paid
5952,BG-102,V012,Rapid Transport Group,INV-105952,2025-11-23,2026-05-23,80661.00,0.00,80661.00,Outstanding
5953,BG-101,V016,Vertex Manufacturing,INV-105953,2025-09-16,2026-05-20,3105.00,1894.05,1210.95,Partially Paid
5954,BG-101,V009,Metro Equipment Co.,INV-105954,2026-01-01,2025-10-26,92867.00,0.00,92867.00,Outstanding
5955,BG-104,V005,East Coast Packaging,INV-105955,2026-06-05,2026-06-23,40388.00,0.00,40388.00,Outstanding
5956,BG-103,V015,United Maintenance,INV-105956,2025-10-07,2026-08-07,54394.00,0.00,54394.00,Outstanding
5957,BG-101,V003,CoreTech Solutions,INV-105957,2025-11-11,2025-11-23,57722.00,57722.00,0.00,Paid
5958,BG-105,V006,Falcon Engineering,INV-105958,2026-05-27,2026-01-14,82334.00,82334.00,0.00,Paid
5959,BG-101,V009,Metro Equipment Co.,INV-105959,2026-04-23,2026-04-30,72551.00,72551.00,0.00,Paid
5960,BG-101,V003,CoreTech Solutions,INV-105960,2025-10-10,2025-12-26,78243.00,0.00,78243.00,Outstanding
5961,BG-107,V010,NorthStar Consulting,INV-105961,2025-10-21,2026-01-29,63226.00,27819.44,35406.56,Partially Paid
5962,BG-106,V008,Horizon IT Services,INV-105962,2026-02-10,2025-12-31,13272.00,3583.44,9688.56,Partially Paid
5963,BG-105,V020,IronWorks Engineering,INV-105963,2026-07-12,2026-08-11,47606.00,47606.00,0.00,Paid
5964,BG-104,V005,East Coast Packaging,INV-105964,2025-10-12,2025-09-28,12379.00,2723.38,9655.62,Partially Paid
5965,BG-101,V003,CoreTech Solutions,INV-105965,2026-07-01,2025-09-17,80158.00,55309.02,24848.98,Partially Paid
5966,BG-102,V017,Westfield Distribution,INV-105966,2026-01-26,2025-11-22,59165.00,0.00,59165.00,Outstanding
5967,BG-105,V006,Falcon Engineering,INV-105967,2026-08-02,2025-09-29,17602.00,17602.00,0.00,Paid
5968,BG-104,V019,Cedar Supply Group,INV-105968,2025-10-01,2025-11-03,29646.00,6818.58,22827.42,Partially Paid
5969,BG-104,V005,East Coast Packaging,INV-105969,2026-07-22,2026-09-10,83228.00,83228.00,0.00,Paid
5970,BG-104,V019,Cedar Supply Group,INV-105970,2026-04-25,2026-03-05,14015.00,0.00,14015.00,Outstanding
5971,BG-106,V014,TechSource Partners,INV-105971,2025-09-23,2026-04-06,67223.00,0.00,67223.00,Outstanding
5972,BG-107,V018,BrightPath Analytics,INV-105972,2026-04-14,2026-07-26,32125.00,11886.25,20238.75,Partially Paid
5973,BG-101,V016,Vertex Manufacturing,INV-105973,2026-02-25,2026-03-14,62451.00,13114.71,49336.29,Partially Paid
5974,BG-107,V010,NorthStar Consulting,INV-105974,2025-12-07,2026-07-18,38374.00,0.00,38374.00,Outstanding
5975,BG-101,V003,CoreTech Solutions,INV-105975,2026-05-27,2026-08-12,77116.00,0.00,77116.00,Outstanding
5976,BG-106,V008,Horizon IT Services,INV-105976,2025-12-20,2026-01-30,88867.00,0.00,88867.00,Outstanding
5977,BG-102,V012,Rapid Transport Group,INV-105977,2025-10-05,2026-06-25,68587.00,68587.00,0.00,Paid
5978,BG-101,V009,Metro Equipment Co.,INV-105978,2025-11-25,2025-12-08,78921.00,0.00,78921.00,Outstanding
5979,BG-107,V018,BrightPath Analytics,INV-105979,2025-10-14,2026-08-02,19203.00,11137.74,8065.26,Partially Paid
5980,BG-102,V012,Rapid Transport Group,INV-105980,2026-03-13,2026-04-24,55224.00,0.00,55224.00,Outstanding
5981,BG-106,V014,TechSource Partners,INV-105981,2026-07-16,2026-07-31,27895.00,0.00,27895.00,Outstanding
5982,BG-101,V001,Apex Industrial Supplies,INV-105982,2026-07-10,2026-03-29,66378.00,0.00,66378.00,Outstanding
5983,BG-106,V008,Horizon IT Services,INV-105983,2025-12-20,2025-09-25,35989.00,35989.00,0.00,Paid
5984,BG-103,V004,Delta Office Systems,INV-105984,2025-12-12,2025-09-19,73978.00,36989.00,36989.00,Partially Paid
5985,BG-103,V007,Global Facility Services,INV-105985,2026-01-04,2026-09-14,95427.00,95427.00,0.00,Paid
5986,BG-102,V002,BlueLine Logistics,INV-105986,2026-03-12,2025-09-27,57291.00,30937.14,26353.86,Partially Paid
5987,BG-101,V016,Vertex Manufacturing,INV-105987,2025-12-30,2026-06-21,8458.00,0.00,8458.00,Outstanding
5988,BG-105,V006,Falcon Engineering,INV-105988,2025-08-30,2026-07-14,1828.00,0.00,1828.00,Outstanding
5989,BG-103,V015,United Maintenance,INV-105989,2025-12-14,2026-04-29,44146.00,44146.00,0.00,Paid
5990,BG-101,V001,Apex Industrial Supplies,INV-105990,2026-01-16,2026-04-05,57488.00,57488.00,0.00,Paid
5991,BG-102,V012,Rapid Transport Group,INV-105991,2026-04-23,2026-05-27,88461.00,88461.00,0.00,Paid
5992,BG-104,V011,Prime Materials Inc.,INV-105992,2026-08-11,2026-06-09,32139.00,0.00,32139.00,Outstanding
5993,BG-104,V019,Cedar Supply Group,INV-105993,2025-12-21,2025-09-27,53807.00,0.00,53807.00,Outstanding
5994,BG-106,V014,TechSource Partners,INV-105994,2025-11-02,2026-03-16,45429.00,45429.00,0.00,Paid
5995,BG-105,V006,Falcon Engineering,INV-105995,2025-10-20,2026-08-28,26551.00,26551.00,0.00,Paid
5996,BG-105,V006,Falcon Engineering,INV-105996,2026-03-27,2025-11-06,63187.00,0.00,63187.00,Outstanding
5997,BG-101,V003,CoreTech Solutions,INV-105997,2026-02-02,2026-08-26,42670.00,42670.00,0.00,Paid
5998,BG-103,V015,United Maintenance,INV-105998,2025-09-21,2026-05-29,57894.00,57894.00,0.00,Paid
5999,BG-105,V020,IronWorks Engineering,INV-105999,2026-02-16,2025-12-10,59183.00,0.00,59183.00,Outstanding
6000,BG-101,V016,Vertex Manufacturing,INV-106000,2025-09-03,2025-10-17,53379.00,53379.00,0.00,Paid
6001,BG-103,V007,Global Facility Services,INV-106001,2026-05-25,2026-09-04,46813.00,0.00,46813.00,Outstanding
6002,BG-105,V006,Falcon Engineering,INV-106002,2026-07-17,2026-05-28,41397.00,0.00,41397.00,Outstanding
6003,BG-105,V013,Summit Components,INV-106003,2025-12-02,2026-08-07,94552.00,94552.00,0.00,Paid
6004,BG-103,V007,Global Facility Services,INV-106004,2025-10-02,2026-07-11,26980.00,26980.00,0.00,Paid
6005,BG-104,V019,Cedar Supply Group,INV-106005,2026-01-24,2026-06-19,81357.00,0.00,81357.00,Outstanding
6006,BG-102,V002,BlueLine Logistics,INV-106006,2026-07-31,2025-10-12,94795.00,0.00,94795.00,Outstanding
6007,BG-101,V001,Apex Industrial Supplies,INV-106007,2025-10-31,2026-05-28,56912.00,56912.00,0.00,Paid
6008,BG-104,V005,East Coast Packaging,INV-106008,2026-04-18,2026-02-26,75605.00,75605.00,0.00,Paid
6009,BG-101,V001,Apex Industrial Supplies,INV-106009,2026-01-17,2026-03-03,5736.00,0.00,5736.00,Outstanding
6010,BG-105,V006,Falcon Engineering,INV-106010,2025-09-06,2026-08-25,64621.00,21971.14,42649.86,Partially Paid
6011,BG-107,V010,NorthStar Consulting,INV-106011,2025-09-04,2026-08-31,66920.00,0.00,66920.00,Outstanding
6012,BG-104,V011,Prime Materials Inc.,INV-106012,2026-04-11,2026-08-31,4762.00,0.00,4762.00,Outstanding
6013,BG-102,V002,BlueLine Logistics,INV-106013,2026-05-27,2025-12-20,5770.00,2827.30,2942.70,Partially Paid
6014,BG-101,V009,Metro Equipment Co.,INV-106014,2026-06-25,2026-04-11,29009.00,0.00,29009.00,Outstanding
6015,BG-106,V008,Horizon IT Services,INV-106015,2026-03-30,2025-11-03,24552.00,0.00,24552.00,Outstanding
6016,BG-105,V006,Falcon Engineering,INV-106016,2026-07-07,2025-10-30,33160.00,8290.00,24870.00,Partially Paid
6017,BG-103,V004,Delta Office Systems,INV-106017,2025-09-21,2026-02-12,93185.00,93185.00,0.00,Paid
6018,BG-105,V006,Falcon Engineering,INV-106018,2026-01-14,2026-05-15,68380.00,68380.00,0.00,Paid
6019,BG-101,V001,Apex Industrial Supplies,INV-106019,2026-05-23,2026-08-05,92950.00,34391.50,58558.50,Partially Paid
6020,BG-103,V007,Global Facility Services,INV-106020,2025-12-03,2025-11-05,92798.00,92798.00,0.00,Paid
6021,BG-102,V002,BlueLine Logistics,INV-106021,2026-02-28,2026-03-25,45350.00,45350.00,0.00,Paid
6022,BG-103,V015,United Maintenance,INV-106022,2025-09-06,2026-07-20,57230.00,33765.70,23464.30,Partially Paid
6023,BG-104,V019,Cedar Supply Group,INV-106023,2026-07-29,2026-07-13,59566.00,44078.84,15487.16,Partially Paid
6024,BG-102,V002,BlueLine Logistics,INV-106024,2025-10-11,2026-07-03,86796.00,86796.00,0.00,Paid
6025,BG-103,V007,Global Facility Services,INV-106025,2025-09-06,2026-06-09,34434.00,0.00,34434.00,Outstanding
6026,BG-105,V020,IronWorks Engineering,INV-106026,2025-11-04,2026-03-22,76746.00,33000.78,43745.22,Partially Paid
6027,BG-106,V014,TechSource Partners,INV-106027,2026-06-01,2026-08-25,28422.00,15347.88,13074.12,Partially Paid
6028,BG-104,V011,Prime Materials Inc.,INV-106028,2026-08-11,2026-07-16,88479.00,25658.91,62820.09,Partially Paid
6029,BG-101,V001,Apex Industrial Supplies,INV-106029,2026-04-18,2026-04-16,82157.00,0.00,82157.00,Outstanding
6030,BG-101,V003,CoreTech Solutions,INV-106030,2026-01-14,2026-05-24,37492.00,37492.00,0.00,Paid
6031,BG-102,V002,BlueLine Logistics,INV-106031,2025-11-11,2026-01-07,63262.00,63262.00,0.00,Paid
6032,BG-105,V020,IronWorks Engineering,INV-106032,2026-04-03,2026-01-06,65891.00,44146.97,21744.03,Partially Paid
6033,BG-101,V009,Metro Equipment Co.,INV-106033,2026-06-22,2026-04-17,36420.00,0.00,36420.00,Outstanding
6034,BG-102,V002,BlueLine Logistics,INV-106034,2026-01-20,2026-08-21,61692.00,26527.56,35164.44,Partially Paid
6035,BG-102,V012,Rapid Transport Group,INV-106035,2025-08-27,2026-04-20,11555.00,0.00,11555.00,Outstanding
6036,BG-101,V001,Apex Industrial Supplies,INV-106036,2025-11-11,2026-06-24,93957.00,0.00,93957.00,Outstanding
6037,BG-107,V010,NorthStar Consulting,INV-106037,2026-05-08,2026-05-14,86387.00,44921.24,41465.76,Partially Paid
6038,BG-101,V016,Vertex Manufacturing,INV-106038,2026-04-26,2026-08-28,94173.00,0.00,94173.00,Outstanding
6039,BG-106,V008,Horizon IT Services,INV-106039,2026-02-19,2025-10-10,10406.00,10406.00,0.00,Paid
6040,BG-102,V012,Rapid Transport Group,INV-106040,2025-09-03,2026-02-15,53740.00,0.00,53740.00,Outstanding
6041,BG-103,V007,Global Facility Services,INV-106041,2026-05-15,2025-10-12,50609.00,0.00,50609.00,Outstanding
6042,BG-107,V018,BrightPath Analytics,INV-106042,2026-03-19,2026-08-16,19689.00,19689.00,0.00,Paid
6043,BG-102,V017,Westfield Distribution,INV-106043,2026-04-15,2025-10-10,63795.00,63795.00,0.00,Paid
6044,BG-105,V013,Summit Components,INV-106044,2025-11-16,2026-08-14,17778.00,17778.00,0.00,Paid
6045,BG-105,V006,Falcon Engineering,INV-106045,2026-05-08,2026-07-25,33558.00,15101.10,18456.90,Partially Paid
6046,BG-102,V002,BlueLine Logistics,INV-106046,2026-06-23,2026-03-27,67935.00,0.00,67935.00,Outstanding
6047,BG-101,V016,Vertex Manufacturing,INV-106047,2025-10-14,2026-03-15,23135.00,23135.00,0.00,Paid
6048,BG-101,V003,CoreTech Solutions,INV-106048,2025-11-04,2025-10-20,39039.00,28888.86,10150.14,Partially Paid
6049,BG-102,V012,Rapid Transport Group,INV-106049,2026-06-25,2026-08-26,26371.00,17668.57,8702.43,Partially Paid
6050,BG-103,V007,Global Facility Services,INV-106050,2026-07-11,2026-04-07,8189.00,8189.00,0.00,Paid
6051,BG-107,V018,BrightPath Analytics,INV-106051,2025-08-21,2026-04-23,61253.00,0.00,61253.00,Outstanding
6052,BG-102,V017,Westfield Distribution,INV-106052,2026-03-03,2026-07-06,50251.00,27638.05,22612.95,Partially Paid
6053,BG-104,V011,Prime Materials Inc.,INV-106053,2026-07-25,2025-10-04,87830.00,87830.00,0.00,Paid
6054,BG-105,V013,Summit Components,INV-106054,2025-08-19,2026-08-16,77243.00,42483.65,34759.35,Partially Paid
6055,BG-105,V006,Falcon Engineering,INV-106055,2025-12-24,2026-04-21,24527.00,14470.93,10056.07,Partially Paid
6056,BG-104,V019,Cedar Supply Group,INV-106056,2025-11-06,2025-10-26,61153.00,0.00,61153.00,Outstanding
6057,BG-105,V020,IronWorks Engineering,INV-106057,2025-09-14,2025-12-07,82440.00,0.00,82440.00,Outstanding
6058,BG-104,V019,Cedar Supply Group,INV-106058,2026-06-23,2026-02-26,53190.00,0.00,53190.00,Outstanding
6059,BG-106,V008,Horizon IT Services,INV-106059,2025-12-31,2026-05-21,82343.00,82343.00,0.00,Paid
6060,BG-104,V005,East Coast Packaging,INV-106060,2025-08-27,2026-05-30,86851.00,86851.00,0.00,Paid
6061,BG-106,V014,TechSource Partners,INV-106061,2026-04-23,2025-11-05,49287.00,49287.00,0.00,Paid
6062,BG-105,V020,IronWorks Engineering,INV-106062,2026-08-02,2026-01-13,67543.00,0.00,67543.00,Outstanding
6063,BG-106,V014,TechSource Partners,INV-106063,2026-07-06,2026-09-08,19259.00,6162.88,13096.12,Partially Paid
6064,BG-104,V005,East Coast Packaging,INV-106064,2026-06-05,2026-08-19,51185.00,16379.20,34805.80,Partially Paid
6065,BG-101,V009,Metro Equipment Co.,INV-106065,2026-06-25,2026-04-10,72024.00,22327.44,49696.56,Partially Paid
6066,BG-105,V006,Falcon Engineering,INV-106066,2026-06-29,2025-11-29,68030.00,42178.60,25851.40,Partially Paid
6067,BG-106,V008,Horizon IT Services,INV-106067,2026-06-28,2026-05-19,83313.00,26660.16,56652.84,Partially Paid
6068,BG-103,V015,United Maintenance,INV-106068,2025-11-08,2026-08-06,53928.00,30738.96,23189.04,Partially Paid
6069,BG-103,V015,United Maintenance,INV-106069,2026-04-22,2026-05-24,20333.00,8133.20,12199.80,Partially Paid
6070,BG-103,V004,Delta Office Systems,INV-106070,2025-12-01,2026-05-16,44191.00,44191.00,0.00,Paid
6071,BG-101,V009,Metro Equipment Co.,INV-106071,2025-08-17,2025-11-03,50870.00,22382.80,28487.20,Partially Paid
6072,BG-105,V006,Falcon Engineering,INV-106072,2026-08-08,2025-09-16,77133.00,37795.17,39337.83,Partially Paid
6073,BG-101,V016,Vertex Manufacturing,INV-106073,2026-07-31,2026-05-17,7304.00,0.00,7304.00,Outstanding
6074,BG-107,V018,BrightPath Analytics,INV-106074,2026-07-02,2026-06-21,52118.00,52118.00,0.00,Paid
6075,BG-105,V006,Falcon Engineering,INV-106075,2026-01-07,2026-05-06,7651.00,7651.00,0.00,Paid
6076,BG-103,V007,Global Facility Services,INV-106076,2025-09-19,2025-10-09,25374.00,25374.00,0.00,Paid
6077,BG-102,V002,BlueLine Logistics,INV-106077,2025-11-26,2026-03-29,27723.00,27723.00,0.00,Paid
6078,BG-101,V016,Vertex Manufacturing,INV-106078,2026-03-09,2026-02-12,8433.00,8433.00,0.00,Paid
6079,BG-102,V012,Rapid Transport Group,INV-106079,2025-12-20,2026-04-22,60732.00,60732.00,0.00,Paid
6080,BG-103,V007,Global Facility Services,INV-106080,2026-06-13,2026-01-07,63131.00,22095.85,41035.15,Partially Paid
6081,BG-103,V004,Delta Office Systems,INV-106081,2025-08-25,2026-06-24,30209.00,12989.87,17219.13,Partially Paid
6082,BG-103,V007,Global Facility Services,INV-106082,2026-07-05,2026-01-05,10258.00,10258.00,0.00,Paid
6083,BG-107,V010,NorthStar Consulting,INV-106083,2026-04-10,2025-12-15,49764.00,27370.20,22393.80,Partially Paid
6084,BG-105,V013,Summit Components,INV-106084,2026-02-16,2026-01-27,29530.00,0.00,29530.00,Outstanding
6085,BG-101,V001,Apex Industrial Supplies,INV-106085,2026-03-27,2026-04-21,79680.00,26294.40,53385.60,Partially Paid
6086,BG-104,V005,East Coast Packaging,INV-106086,2025-09-18,2025-11-29,57142.00,0.00,57142.00,Outstanding
6087,BG-103,V015,United Maintenance,INV-106087,2025-09-05,2025-12-20,22208.00,0.00,22208.00,Outstanding
6088,BG-107,V018,BrightPath Analytics,INV-106088,2026-04-23,2026-08-25,62368.00,41162.88,21205.12,Partially Paid
6089,BG-103,V007,Global Facility Services,INV-106089,2025-08-31,2026-02-12,35715.00,0.00,35715.00,Outstanding
6090,BG-101,V003,CoreTech Solutions,INV-106090,2026-07-31,2026-05-06,13513.00,6351.11,7161.89,Partially Paid
6091,BG-103,V007,Global Facility Services,INV-106091,2026-01-18,2026-07-15,59623.00,59623.00,0.00,Paid
6092,BG-106,V008,Horizon IT Services,INV-106092,2025-12-21,2026-09-03,44219.00,30068.92,14150.08,Partially Paid
6093,BG-105,V020,IronWorks Engineering,INV-106093,2026-01-20,2026-05-06,77211.00,17758.53,59452.47,Partially Paid
6094,BG-101,V001,Apex Industrial Supplies,INV-106094,2025-09-26,2025-10-09,35197.00,8799.25,26397.75,Partially Paid
6095,BG-102,V012,Rapid Transport Group,INV-106095,2026-07-27,2025-12-16,16848.00,8255.52,8592.48,Partially Paid
6096,BG-102,V012,Rapid Transport Group,INV-106096,2025-10-13,2026-07-05,61264.00,14090.72,47173.28,Partially Paid
6097,BG-106,V014,TechSource Partners,INV-106097,2025-09-22,2026-08-21,1507.00,0.00,1507.00,Outstanding
6098,BG-107,V010,NorthStar Consulting,INV-106098,2026-01-03,2026-03-12,28899.00,0.00,28899.00,Outstanding
6099,BG-105,V013,Summit Components,INV-106099,2026-06-14,2026-08-07,78966.00,0.00,78966.00,Outstanding
6100,BG-106,V008,Horizon IT Services,INV-106100,2026-05-12,2025-11-15,17543.00,0.00,17543.00,Outstanding
6101,BG-106,V014,TechSource Partners,INV-106101,2026-02-19,2026-03-21,70220.00,70220.00,0.00,Paid
6102,BG-103,V004,Delta Office Systems,INV-106102,2026-01-11,2026-08-19,11052.00,0.00,11052.00,Outstanding
6103,BG-105,V020,IronWorks Engineering,INV-106103,2026-08-07,2026-04-20,3056.00,1528.00,1528.00,Partially Paid
6104,BG-103,V004,Delta Office Systems,INV-106104,2026-07-08,2026-03-16,53471.00,0.00,53471.00,Outstanding
6105,BG-101,V016,Vertex Manufacturing,INV-106105,2026-05-20,2026-01-08,40214.00,40214.00,0.00,Paid
6106,BG-103,V004,Delta Office Systems,INV-106106,2026-07-06,2026-07-03,89264.00,24993.92,64270.08,Partially Paid
6107,BG-101,V001,Apex Industrial Supplies,INV-106107,2026-04-28,2025-12-02,37442.00,28081.50,9360.50,Partially Paid
6108,BG-105,V013,Summit Components,INV-106108,2026-01-09,2026-02-12,57023.00,57023.00,0.00,Paid
6109,BG-102,V012,Rapid Transport Group,INV-106109,2025-10-26,2026-07-30,31838.00,0.00,31838.00,Outstanding
6110,BG-102,V017,Westfield Distribution,INV-106110,2026-01-20,2026-07-24,22712.00,22712.00,0.00,Paid
6111,BG-101,V001,Apex Industrial Supplies,INV-106111,2026-07-30,2026-08-28,88755.00,88755.00,0.00,Paid
6112,BG-101,V001,Apex Industrial Supplies,INV-106112,2026-06-30,2026-05-11,61523.00,61523.00,0.00,Paid
6113,BG-105,V006,Falcon Engineering,INV-106113,2025-09-20,2026-03-13,19245.00,8275.35,10969.65,Partially Paid
6114,BG-107,V010,NorthStar Consulting,INV-106114,2026-07-31,2025-11-23,44794.00,44794.00,0.00,Paid
6115,BG-104,V011,Prime Materials Inc.,INV-106115,2025-11-16,2025-12-31,81528.00,81528.00,0.00,Paid
6116,BG-102,V017,Westfield Distribution,INV-106116,2026-06-13,2026-03-12,90222.00,68568.72,21653.28,Partially Paid
6117,BG-102,V002,BlueLine Logistics,INV-106117,2026-03-19,2026-01-24,18210.00,0.00,18210.00,Outstanding
6118,BG-103,V004,Delta Office Systems,INV-106118,2025-08-18,2025-10-28,82790.00,82790.00,0.00,Paid
6119,BG-104,V019,Cedar Supply Group,INV-106119,2025-12-27,2025-10-19,39984.00,0.00,39984.00,Outstanding
6120,BG-106,V008,Horizon IT Services,INV-106120,2026-06-30,2025-11-01,56953.00,17085.90,39867.10,Partially Paid
6121,BG-101,V009,Metro Equipment Co.,INV-106121,2026-03-27,2026-02-14,87257.00,87257.00,0.00,Paid
6122,BG-103,V004,Delta Office Systems,INV-106122,2025-09-16,2025-09-24,21688.00,0.00,21688.00,Outstanding
6123,BG-107,V010,NorthStar Consulting,INV-106123,2026-02-18,2025-11-13,25803.00,0.00,25803.00,Outstanding
6124,BG-105,V006,Falcon Engineering,INV-106124,2025-10-25,2026-08-29,47264.00,19378.24,27885.76,Partially Paid
6125,BG-105,V006,Falcon Engineering,INV-106125,2026-02-14,2025-12-16,66015.00,66015.00,0.00,Paid
6126,BG-102,V002,BlueLine Logistics,INV-106126,2025-10-12,2025-11-08,45760.00,0.00,45760.00,Outstanding
6127,BG-103,V004,Delta Office Systems,INV-106127,2025-12-05,2026-03-03,19515.00,8391.45,11123.55,Partially Paid
6128,BG-102,V012,Rapid Transport Group,INV-106128,2026-05-08,2026-08-03,42635.00,27286.40,15348.60,Partially Paid
6129,BG-103,V015,United Maintenance,INV-106129,2026-02-18,2026-08-03,5435.00,5435.00,0.00,Paid
6130,BG-102,V002,BlueLine Logistics,INV-106130,2026-06-29,2025-10-27,58829.00,0.00,58829.00,Outstanding
6131,BG-103,V007,Global Facility Services,INV-106131,2025-09-25,2026-02-14,20171.00,4639.33,15531.67,Partially Paid
6132,BG-101,V001,Apex Industrial Supplies,INV-106132,2026-01-26,2026-05-14,91151.00,56513.62,34637.38,Partially Paid
6133,BG-106,V008,Horizon IT Services,INV-106133,2026-01-14,2026-03-26,24422.00,24422.00,0.00,Paid
6134,BG-106,V008,Horizon IT Services,INV-106134,2025-11-09,2026-03-13,22910.00,5727.50,17182.50,Partially Paid
6135,BG-107,V010,NorthStar Consulting,INV-106135,2025-10-22,2026-06-25,90601.00,20838.23,69762.77,Partially Paid
6136,BG-102,V002,BlueLine Logistics,INV-106136,2026-06-29,2026-05-07,51817.00,51817.00,0.00,Paid
6137,BG-107,V018,BrightPath Analytics,INV-106137,2025-10-17,2026-03-30,89623.00,67217.25,22405.75,Partially Paid
6138,BG-106,V008,Horizon IT Services,INV-106138,2026-01-07,2026-01-04,20856.00,14599.20,6256.80,Partially Paid
6139,BG-103,V007,Global Facility Services,INV-106139,2026-02-14,2025-10-06,29133.00,0.00,29133.00,Outstanding
6140,BG-101,V001,Apex Industrial Supplies,INV-106140,2025-11-07,2025-11-16,79750.00,35090.00,44660.00,Partially Paid
6141,BG-104,V019,Cedar Supply Group,INV-106141,2025-09-06,2026-04-02,81857.00,32742.80,49114.20,Partially Paid
6142,BG-104,V005,East Coast Packaging,INV-106142,2026-02-26,2026-02-23,86070.00,86070.00,0.00,Paid
6143,BG-106,V008,Horizon IT Services,INV-106143,2026-03-10,2025-11-04,38690.00,38690.00,0.00,Paid
6144,BG-103,V015,United Maintenance,INV-106144,2026-02-07,2026-01-14,66573.00,24632.01,41940.99,Partially Paid
6145,BG-107,V010,NorthStar Consulting,INV-106145,2026-04-15,2026-03-16,12800.00,0.00,12800.00,Outstanding
6146,BG-101,V001,Apex Industrial Supplies,INV-106146,2026-06-22,2025-11-21,11160.00,5914.80,5245.20,Partially Paid
6147,BG-105,V006,Falcon Engineering,INV-106147,2025-12-21,2026-04-18,71597.00,71597.00,0.00,Paid
6148,BG-104,V011,Prime Materials Inc.,INV-106148,2026-06-17,2025-10-11,66221.00,66221.00,0.00,Paid
6149,BG-102,V012,Rapid Transport Group,INV-106149,2025-12-23,2026-05-28,69585.00,69585.00,0.00,Paid
6150,BG-103,V004,Delta Office Systems,INV-106150,2025-11-18,2025-10-07,5162.00,0.00,5162.00,Outstanding
6151,BG-102,V012,Rapid Transport Group,INV-106151,2025-11-10,2026-08-11,5032.00,1710.88,3321.12,Partially Paid
6152,BG-104,V005,East Coast Packaging,INV-106152,2026-06-03,2026-03-19,65830.00,65830.00,0.00,Paid
6153,BG-107,V010,NorthStar Consulting,INV-106153,2026-04-11,2026-06-11,42306.00,14807.10,27498.90,Partially Paid
6154,BG-101,V016,Vertex Manufacturing,INV-106154,2026-08-05,2026-07-07,43170.00,11655.90,31514.10,Partially Paid
6155,BG-107,V018,BrightPath Analytics,INV-106155,2026-07-06,2025-09-24,63305.00,20890.65,42414.35,Partially Paid
6156,BG-106,V014,TechSource Partners,INV-106156,2025-11-03,2026-07-12,49047.00,13733.16,35313.84,Partially Paid
6157,BG-101,V003,CoreTech Solutions,INV-106157,2026-05-12,2026-04-02,36653.00,36653.00,0.00,Paid
6158,BG-104,V005,East Coast Packaging,INV-106158,2025-10-22,2026-06-04,50063.00,50063.00,0.00,Paid
6159,BG-105,V013,Summit Components,INV-106159,2026-02-08,2026-07-04,47917.00,36896.09,11020.91,Partially Paid
6160,BG-107,V018,BrightPath Analytics,INV-106160,2025-11-19,2026-01-06,82273.00,82273.00,0.00,Paid
6161,BG-102,V012,Rapid Transport Group,INV-106161,2025-11-27,2025-10-05,86354.00,57857.18,28496.82,Partially Paid
6162,BG-103,V007,Global Facility Services,INV-106162,2026-08-03,2025-12-11,6384.00,6384.00,0.00,Paid
6163,BG-107,V018,BrightPath Analytics,INV-106163,2025-09-12,2026-07-24,33848.00,10831.36,23016.64,Partially Paid
6164,BG-101,V016,Vertex Manufacturing,INV-106164,2026-06-14,2026-04-08,73890.00,0.00,73890.00,Outstanding
